t,rsu,msgId,lat,lon,heading,speed,dist_m,delay_ms,verified,cert_size,sig_size,spdu_size,Algorithm
6.357000,rsu[0],52,321.211945,168.598721,1.570796,0.000000,38.223,57.000,1,897,650,1616,Falcon-512
6.358000,rsu[0],51,330.899080,256.441510,1.570796,0.000000,64.540,58.000,1,897,653,1619,Falcon-512
6.371000,rsu[0],52,340.982526,222.382093,1.570796,0.000000,46.963,71.000,1,897,656,1622,Falcon-512
6.372000,rsu[0],9,267.529457,226.739215,1.570796,0.000000,42.359,72.000,1,897,655,1621,Falcon-512
6.374000,rsu[0],52,283.653405,230.201065,1.570796,0.000000,34.703,74.000,1,897,660,1626,Falcon-512
6.381000,rsu[0],52,323.700000,211.039141,1.570796,0.000000,26.619,81.000,1,897,657,1623,Falcon-512
6.387000,rsu[0],24,321.530499,156.632373,1.570796,0.000000,48.676,87.000,1,897,658,1624,Falcon-512
6.393000,rsu[0],49,320.906895,224.717134,1.570796,0.000000,32.757,93.000,1,897,655,1621,Falcon-512
6.394000,rsu[0],52,352.430149,225.933969,1.570796,0.000000,58.707,94.000,1,897,655,1621,Falcon-512
6.400000,rsu[0],52,320.210543,209.045194,1.570796,0.000000,22.700,100.000,1,897,654,1620,Falcon-512
6.412000,rsu[0],26,327.385796,286.934307,1.570796,0.000000,91.283,12.000,1,897,657,1623,Falcon-512
6.413000,rsu[0],34,327.390819,275.404177,1.570796,0.000000,80.381,13.000,1,897,655,1621,Falcon-512
6.415000,rsu[0],53,311.513931,226.635081,1.570796,0.000000,29.445,15.000,1,897,655,1621,Falcon-512
6.428000,rsu[0],53,304.816962,223.150912,1.570796,0.000000,24.170,28.000,1,897,653,1619,Falcon-512
6.430000,rsu[0],27,270.817119,230.231455,1.570796,0.000000,42.315,30.000,1,897,656,1622,Falcon-512
6.436000,rsu[0],53,327.399597,255.255739,1.570796,0.000000,61.878,36.000,1,897,651,1617,Falcon-512
6.445000,rsu[0],11,375.831920,222.539782,1.570796,0.000000,79.269,45.000,1,897,654,1620,Falcon-512
6.446000,rsu[0],53,297.127608,226.669141,1.570796,0.000000,27.285,46.000,1,897,656,1622,Falcon-512
6.448000,rsu[0],53,356.235709,222.451112,1.570796,0.000000,60.758,48.000,1,897,653,1619,Falcon-512
6.452000,rsu[0],8,325.123194,153.241610,1.570796,0.000000,53.315,52.000,1,897,656,1622,Falcon-512
6.455000,rsu[0],26,365.442594,218.992700,1.570796,0.000000,68.326,55.000,1,897,656,1622,Falcon-512
6.457000,rsu[0],53,321.193064,169.307949,1.570796,0.000000,37.632,57.000,1,897,657,1623,Falcon-512
6.458000,rsu[0],52,330.899381,255.750839,1.570796,0.000000,63.937,58.000,1,897,661,1627,Falcon-512
6.471000,rsu[0],53,340.006797,222.377678,1.570796,0.000000,46.112,71.000,1,897,657,1623,Falcon-512
6.472000,rsu[0],10,267.909028,226.738316,1.570796,0.000000,42.069,72.000,1,897,653,1619,Falcon-512
6.474000,rsu[0],53,284.465657,230.199142,1.570796,0.000000,34.326,74.000,1,897,656,1622,Falcon-512
6.481000,rsu[0],53,323.700000,211.039141,1.570796,0.000000,26.619,81.000,1,897,654,1620,Falcon-512
6.487000,rsu[0],25,321.518995,157.064514,1.570796,0.000000,48.286,87.000,1,897,653,1619,Falcon-512
6.493000,rsu[0],50,320.906895,224.717134,1.570796,0.000000,32.757,93.000,1,897,657,1623,Falcon-512
6.494000,rsu[0],53,353.517036,225.938886,1.570796,0.000000,59.682,94.000,1,897,655,1621,Falcon-512
6.500000,rsu[0],53,320.206590,209.444378,1.570796,0.000000,22.858,100.000,1,897,658,1624,Falcon-512
6.508000,rsu[0],0,379.614478,219.056813,1.570796,0.000000,82.016,8.000,1,897,659,1625,Falcon-512
6.512000,rsu[0],27,327.386036,286.384217,1.570796,0.000000,90.759,12.000,1,897,655,1621,Falcon-512
6.513000,rsu[0],35,327.391213,274.501232,1.570796,0.000000,79.534,13.000,1,897,656,1622,Falcon-512
6.515000,rsu[0],54,311.812386,226.634374,1.570796,0.000000,29.562,15.000,1,897,656,1622,Falcon-512
6.528000,rsu[0],54,303.598228,223.153798,1.570796,0.000000,23.959,28.000,1,897,658,1624,Falcon-512
6.530000,rsu[0],28,271.342224,230.230211,1.570796,0.000000,41.954,30.000,1,897,654,1620,Falcon-512
6.536000,rsu[0],54,327.400000,253.995458,1.570796,0.000000,60.756,36.000,1,897,658,1624,Falcon-512
6.545000,rsu[0],12,375.460905,222.538104,1.570796,0.000000,78.913,45.000,1,897,656,1622,Falcon-512
6.546000,rsu[0],54,320.604171,191.429446,1.570796,0.000000,22.869,46.000,1,897,653,1619,Falcon-512
6.546000,rsu[0],54,297.644930,226.667916,1.570796,0.000000,27.235,46.000,1,897,657,1623,Falcon-512
6.548000,rsu[0],54,355.297360,222.446866,1.570796,0.000000,59.889,48.000,1,897,657,1623,Falcon-512
6.550000,rsu[0],54,330.880962,236.900980,1.570796,0.000000,48.377,50.000,1,897,655,1621,Falcon-512
6.552000,rsu[0],9,325.119085,153.395987,1.570796,0.000000,53.178,52.000,1,897,656,1622,Falcon-512
6.555000,rsu[0],27,364.650791,218.989118,1.570796,0.000000,67.567,55.000,1,897,658,1624,Falcon-512
6.557000,rsu[0],54,321.173682,170.036024,1.570796,0.000000,37.029,57.000,1,897,655,1621,Falcon-512
6.571000,rsu[0],54,339.076059,222.373466,1.570796,0.000000,45.305,71.000,1,897,655,1621,Falcon-512
6.572000,rsu[0],11,268.314567,226.737356,1.570796,0.000000,41.759,72.000,1,897,653,1619,Falcon-512
6.574000,rsu[0],54,285.301878,230.197162,1.570796,0.000000,33.954,74.000,1,897,653,1619,Falcon-512
6.581000,rsu[0],54,323.700000,211.039141,1.570796,0.000000,26.619,81.000,1,897,653,1619,Falcon-512
6.587000,rsu[0],26,321.507035,157.513802,1.570796,0.000000,47.881,87.000,1,897,655,1621,Falcon-512
6.593000,rsu[0],51,320.906895,224.717134,1.570796,0.000000,32.757,93.000,1,897,657,1623,Falcon-512
6.594000,rsu[0],54,354.628472,225.943914,1.570796,0.000000,60.682,94.000,1,897,657,1623,Falcon-512
6.600000,rsu[0],54,320.203083,209.798579,1.570796,0.000000,23.004,100.000,1,897,658,1624,Falcon-512
6.608000,rsu[0],1,379.614478,219.056813,1.570796,0.000000,82.016,8.000,1,897,654,1620,Falcon-512
6.612000,rsu[0],28,327.386283,285.817880,1.570796,0.000000,90.220,12.000,1,897,653,1619,Falcon-512
6.613000,rsu[0],36,327.391614,273.580358,1.570796,0.000000,78.673,13.000,1,897,652,1618,Falcon-512
6.615000,rsu[0],55,312.065842,226.633774,1.570796,0.000000,29.664,15.000,1,897,651,1617,Falcon-512
6.628000,rsu[0],55,302.380647,223.156680,1.570796,0.000000,23.810,28.000,1,897,654,1620,Falcon-512
6.630000,rsu[0],29,271.885080,230.228926,1.570796,0.000000,41.584,30.000,1,897,653,1619,Falcon-512
6.636000,rsu[0],55,327.400000,252.780142,1.570796,0.000000,59.678,36.000,1,897,657,1623,Falcon-512
6.645000,rsu[0],13,375.070165,222.536336,1.570796,0.000000,78.539,45.000,1,897,658,1624,Falcon-512
6.648000,rsu[0],55,354.395125,222.442783,1.570796,0.000000,59.055,48.000,1,897,658,1624,Falcon-512
6.650000,rsu[0],55,330.880962,236.900980,1.570796,0.000000,48.377,50.000,1,897,659,1625,Falcon-512
6.652000,rsu[0],10,325.114521,153.567491,1.570796,0.000000,53.026,52.000,1,897,658,1624,Falcon-512
6.655000,rsu[0],28,363.842098,218.985460,1.570796,0.000000,66.793,55.000,1,897,652,1618,Falcon-512
6.657000,rsu[0],55,321.153905,170.778960,1.570796,0.000000,36.419,57.000,1,897,656,1622,Falcon-512
6.658000,rsu[0],54,330.899944,254.458970,1.570796,0.000000,62.814,58.000,1,897,652,1618,Falcon-512
6.671000,rsu[0],55,338.187266,222.387175,1.570796,0.000000,44.547,71.000,1,897,654,1620,Falcon-512
6.672000,rsu[0],12,268.733427,226.736364,1.570796,0.000000,41.442,72.000,1,897,654,1620,Falcon-512
6.681000,rsu[0],55,323.700000,211.039141,1.570796,0.000000,26.619,81.000,1,897,655,1621,Falcon-512
6.687000,rsu[0],55,298.138468,226.666747,1.570796,0.000000,27.195,87.000,1,897,653,1619,Falcon-512
6.687000,rsu[0],27,321.494696,157.977301,1.570796,0.000000,47.465,87.000,1,897,654,1620,Falcon-512
6.693000,rsu[0],52,320.906895,224.717134,1.570796,0.000000,32.757,93.000,1,897,653,1619,Falcon-512
6.694000,rsu[0],55,355.763149,225.949047,1.570796,0.000000,61.708,94.000,1,897,656,1622,Falcon-512
6.700000,rsu[0],55,320.200022,210.107795,1.570796,0.000000,23.135,100.000,1,897,654,1620,Falcon-512
6.705000,rsu[0],53,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,658,1624,Falcon-512
6.708000,rsu[0],2,379.589140,219.056698,1.570796,0.000000,81.991,8.000,1,897,653,1619,Falcon-512
6.712000,rsu[0],29,327.386538,285.231121,1.570796,0.000000,89.663,12.000,1,897,657,1623,Falcon-512
6.713000,rsu[0],37,327.392023,272.641750,1.570796,0.000000,77.796,13.000,1,897,651,1617,Falcon-512
6.715000,rsu[0],56,312.274297,226.633281,1.570796,0.000000,29.749,15.000,1,897,655,1621,Falcon-512
6.728000,rsu[0],56,301.161763,223.159566,1.570796,0.000000,23.722,28.000,1,897,656,1622,Falcon-512
6.730000,rsu[0],30,272.441493,230.227609,1.570796,0.000000,41.209,30.000,1,897,657,1623,Falcon-512
6.736000,rsu[0],56,327.400000,251.609791,1.570796,0.000000,58.646,36.000,1,897,654,1620,Falcon-512
6.745000,rsu[0],14,374.653770,222.534451,1.570796,0.000000,78.141,45.000,1,897,653,1619,Falcon-512
6.748000,rsu[0],56,353.520284,222.438825,1.570796,0.000000,58.249,48.000,1,897,653,1619,Falcon-512
6.750000,rsu[0],56,330.880962,236.900980,1.570796,0.000000,48.377,50.000,1,897,654,1620,Falcon-512
6.752000,rsu[0],11,325.109578,153.753192,1.570796,0.000000,52.861,52.000,1,897,660,1626,Falcon-512
6.755000,rsu[0],29,363.019944,218.981740,1.570796,0.000000,66.006,55.000,1,897,656,1622,Falcon-512
6.757000,rsu[0],56,321.133633,171.540465,1.570796,0.000000,35.799,57.000,1,897,655,1621,Falcon-512
6.758000,rsu[0],55,330.900000,253.848511,1.570796,0.000000,62.285,58.000,1,897,652,1618,Falcon-512
6.771000,rsu[0],56,337.349293,222.504439,1.570796,0.000000,43.891,71.000,1,897,653,1619,Falcon-512
6.772000,rsu[0],13,269.170103,226.735330,1.570796,0.000000,41.113,72.000,1,897,654,1620,Falcon-512
6.774000,rsu[0],56,287.021670,230.193090,1.570796,0.000000,33.242,74.000,1,897,656,1622,Falcon-512
6.781000,rsu[0],56,323.700000,211.039141,1.570796,0.000000,26.619,81.000,1,897,655,1621,Falcon-512
6.787000,rsu[0],56,298.607992,226.665636,1.570796,0.000000,27.166,87.000,1,897,655,1621,Falcon-512
6.787000,rsu[0],28,321.481733,158.464239,1.570796,0.000000,47.029,87.000,1,897,654,1620,Falcon-512
6.794000,rsu[0],56,356.920578,225.954283,1.570796,0.000000,62.758,94.000,1,897,655,1621,Falcon-512
6.800000,rsu[0],56,320.200000,210.372040,1.570796,0.000000,23.251,100.000,1,897,651,1617,Falcon-512
6.805000,rsu[0],54,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,654,1620,Falcon-512
6.808000,rsu[0],3,379.538360,219.056468,1.570796,0.000000,81.942,8.000,1,897,656,1622,Falcon-512
6.812000,rsu[0],30,327.386804,284.622002,1.570796,0.000000,89.084,12.000,1,897,657,1623,Falcon-512
6.815000,rsu[0],57,312.437753,226.632894,1.570796,0.000000,29.816,15.000,1,897,654,1620,Falcon-512
6.828000,rsu[0],57,299.937921,223.162463,1.570796,0.000000,23.696,28.000,1,897,654,1620,Falcon-512
6.830000,rsu[0],31,273.019962,230.226239,1.570796,0.000000,40.823,30.000,1,897,660,1626,Falcon-512
6.836000,rsu[0],57,327.400000,250.484404,1.570796,0.000000,57.658,36.000,1,897,656,1622,Falcon-512
6.845000,rsu[0],15,374.217951,222.532479,1.570796,0.000000,77.724,45.000,1,897,655,1621,Falcon-512
6.846000,rsu[0],57,320.551034,193.425526,1.570796,0.000000,22.149,46.000,1,897,652,1618,Falcon-512
6.848000,rsu[0],57,352.676626,222.435007,1.570796,0.000000,57.473,48.000,1,897,655,1621,Falcon-512
6.850000,rsu[0],57,330.880962,236.900980,1.570796,0.000000,48.377,50.000,1,897,651,1617,Falcon-512
6.852000,rsu[0],12,325.104015,153.962195,1.570796,0.000000,52.675,52.000,1,897,656,1622,Falcon-512
6.855000,rsu[0],30,362.178291,218.977933,1.570796,0.000000,65.202,55.000,1,897,654,1620,Falcon-512
6.857000,rsu[0],57,321.112674,172.327762,1.570796,0.000000,35.164,57.000,1,897,655,1621,Falcon-512
6.858000,rsu[0],56,330.900000,253.270184,1.570796,0.000000,61.786,58.000,1,897,655,1621,Falcon-512
6.871000,rsu[0],57,336.555946,222.615457,1.570796,0.000000,43.276,71.000,1,897,652,1618,Falcon-512
6.872000,rsu[0],14,269.621483,226.734262,1.570796,0.000000,40.775,72.000,1,897,658,1624,Falcon-512
6.887000,rsu[0],57,299.056666,226.664574,1.570796,0.000000,27.146,87.000,1,897,655,1621,Falcon-512
6.887000,rsu[0],29,321.468331,158.967708,1.570796,0.000000,46.578,87.000,1,897,655,1621,Falcon-512
6.890000,rsu[0],57,323.700000,211.039141,1.570796,0.000000,26.619,90.000,1,897,655,1621,Falcon-512
6.894000,rsu[0],57,358.092666,225.959586,1.570796,0.000000,63.825,94.000,1,897,655,1621,Falcon-512
6.900000,rsu[0],57,320.200000,210.591298,1.570796,0.000000,23.350,100.000,1,897,654,1620,Falcon-512
6.905000,rsu[0],55,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,657,1623,Falcon-512
6.908000,rsu[0],4,379.465393,219.056138,1.570796,0.000000,81.871,8.000,1,897,652,1618,Falcon-512
6.912000,rsu[0],31,327.387078,283.992011,1.570796,0.000000,88.486,12.000,1,897,654,1620,Falcon-512
6.913000,rsu[0],39,327.392871,270.694853,1.570796,0.000000,75.981,13.000,1,897,654,1620,Falcon-512
6.915000,rsu[0],58,312.556563,226.632612,1.570796,0.000000,29.866,15.000,1,897,654,1620,Falcon-512
6.928000,rsu[0],58,298.713108,223.165363,1.570796,0.000000,23.734,28.000,1,897,657,1623,Falcon-512
6.930000,rsu[0],32,273.623746,230.224810,1.570796,0.000000,40.426,30.000,1,897,658,1624,Falcon-512
6.936000,rsu[0],58,327.400000,249.403982,1.570796,0.000000,56.714,36.000,1,897,655,1621,Falcon-512
6.945000,rsu[0],16,373.768069,222.530444,1.570796,0.000000,77.294,45.000,1,897,658,1624,Falcon-512
6.946000,rsu[0],58,320.533595,194.030025,1.570796,0.000000,21.961,46.000,1,897,652,1618,Falcon-512
6.948000,rsu[0],58,351.859863,222.431312,1.570796,0.000000,56.724,48.000,1,897,656,1622,Falcon-512
6.952000,rsu[0],13,325.098044,154.186545,1.570796,0.000000,52.477,52.000,1,897,655,1621,Falcon-512
6.955000,rsu[0],31,361.322201,218.974060,1.570796,0.000000,64.385,55.000,1,897,655,1621,Falcon-512
6.957000,rsu[0],58,321.091225,173.133513,1.570796,0.000000,34.520,57.000,1,897,657,1623,Falcon-512
6.958000,rsu[0],57,330.900000,252.718940,1.570796,0.000000,61.311,58.000,1,897,651,1617,Falcon-512
6.971000,rsu[0],58,335.807227,222.720231,1.570796,0.000000,42.701,71.000,1,897,657,1623,Falcon-512
6.972000,rsu[0],15,270.091978,226.733148,1.570796,0.000000,40.425,72.000,1,897,655,1621,Falcon-512
6.974000,rsu[0],58,288.814337,230.188846,1.570796,0.000000,32.580,74.000,1,897,655,1621,Falcon-512
6.987000,rsu[0],58,299.475703,226.663581,1.570796,0.000000,27.133,87.000,1,897,655,1621,Falcon-512
6.987000,rsu[0],30,321.454320,159.493996,1.570796,0.000000,46.109,87.000,1,897,657,1623,Falcon-512
6.990000,rsu[0],58,323.700000,211.039141,1.570796,0.000000,26.619,90.000,1,897,657,1623,Falcon-512
6.994000,rsu[0],58,359.278824,225.964952,1.570796,0.000000,64.909,94.000,1,897,655,1621,Falcon-512
7.000000,rsu[0],58,320.200000,210.765571,1.570796,0.000000,23.429,100.000,1,897,658,1624,Falcon-512
7.005000,rsu[0],56,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,656,1622,Falcon-512
7.008000,rsu[0],5,379.411871,219.055896,1.570796,0.000000,81.819,8.000,1,897,658,1624,Falcon-512
7.012000,rsu[0],32,327.387359,283.347860,1.570796,0.000000,87.875,12.000,1,897,656,1622,Falcon-512
7.013000,rsu[0],40,327.393309,269.689879,1.570796,0.000000,75.047,13.000,1,897,660,1626,Falcon-512
7.015000,rsu[0],59,312.664410,226.632357,1.570796,0.000000,29.911,15.000,1,897,656,1622,Falcon-512
7.028000,rsu[0],59,297.499148,223.168237,1.570796,0.000000,23.833,28.000,1,897,653,1619,Falcon-512
7.030000,rsu[0],33,274.252989,230.223320,1.570796,0.000000,40.017,30.000,1,897,655,1621,Falcon-512
7.036000,rsu[0],59,327.400000,248.368525,1.570796,0.000000,55.815,36.000,1,897,655,1621,Falcon-512
7.045000,rsu[0],17,373.294884,222.528303,1.570796,0.000000,76.842,45.000,1,897,658,1624,Falcon-512
7.046000,rsu[0],59,320.514031,194.610426,1.570796,0.000000,21.792,46.000,1,897,652,1618,Falcon-512
7.048000,rsu[0],59,351.074446,222.427758,1.570796,0.000000,56.005,48.000,1,897,652,1618,Falcon-512
7.050000,rsu[0],59,330.880962,236.900980,1.570796,0.000000,48.377,50.000,1,897,656,1622,Falcon-512
7.052000,rsu[0],14,325.091639,154.427200,1.570796,0.000000,52.263,52.000,1,897,653,1619,Falcon-512
7.055000,rsu[0],32,360.444552,218.970090,1.570796,0.000000,63.548,55.000,1,897,654,1620,Falcon-512
7.057000,rsu[0],59,321.069196,173.961007,1.570796,0.000000,33.867,57.000,1,897,657,1623,Falcon-512
7.058000,rsu[0],58,330.900000,252.189056,1.570796,0.000000,60.856,58.000,1,897,653,1619,Falcon-512
7.071000,rsu[0],59,335.103133,222.818760,1.570796,0.000000,42.165,71.000,1,897,654,1620,Falcon-512
7.072000,rsu[0],16,270.588040,226.731973,1.570796,0.000000,40.058,72.000,1,897,653,1619,Falcon-512
7.074000,rsu[0],59,289.746788,230.186638,1.570796,0.000000,32.270,74.000,1,897,653,1619,Falcon-512
7.087000,rsu[0],59,299.881108,226.662622,1.570796,0.000000,27.128,87.000,1,897,649,1615,Falcon-512
7.087000,rsu[0],31,321.439826,160.038479,1.570796,0.000000,45.624,87.000,1,897,658,1624,Falcon-512
7.090000,rsu[0],59,323.700000,211.039141,1.570796,0.000000,26.619,90.000,1,897,654,1620,Falcon-512
7.094000,rsu[0],59,360.490560,225.970433,1.570796,0.000000,66.019,94.000,1,897,655,1621,Falcon-512
7.100000,rsu[0],59,320.200000,210.894857,1.570796,0.000000,23.489,100.000,1,897,653,1619,Falcon-512
7.105000,rsu[0],57,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,651,1617,Falcon-512
7.108000,rsu[0],6,379.333378,219.055541,1.570796,0.000000,81.743,8.000,1,897,653,1619,Falcon-512
7.112000,rsu[0],33,327.387651,282.677954,1.570796,0.000000,87.239,12.000,1,897,657,1623,Falcon-512
7.113000,rsu[0],41,327.393755,268.665429,1.570796,0.000000,74.097,13.000,1,897,656,1622,Falcon-512
7.115000,rsu[0],60,312.766975,226.632114,1.570796,0.000000,29.954,15.000,1,897,652,1618,Falcon-512
7.128000,rsu[0],60,296.275415,223.171135,1.570796,0.000000,23.995,28.000,1,897,655,1621,Falcon-512
7.130000,rsu[0],34,274.902062,230.221783,1.570796,0.000000,39.601,30.000,1,897,654,1620,Falcon-512
7.136000,rsu[0],60,327.400000,247.378032,1.570796,0.000000,54.959,36.000,1,897,653,1619,Falcon-512
7.145000,rsu[0],18,372.807735,222.526098,1.570796,0.000000,76.377,45.000,1,897,654,1620,Falcon-512
7.146000,rsu[0],60,320.500098,195.165706,1.570796,0.000000,21.648,46.000,1,897,651,1617,Falcon-512
7.148000,rsu[0],60,350.311263,222.424304,1.570796,0.000000,55.309,48.000,1,897,659,1625,Falcon-512
7.152000,rsu[0],15,325.084594,154.691902,1.570796,0.000000,52.029,52.000,1,897,659,1625,Falcon-512
7.155000,rsu[0],33,359.548276,218.966035,1.570796,0.000000,62.695,55.000,1,897,656,1622,Falcon-512
7.157000,rsu[0],60,321.046604,174.809670,1.570796,0.000000,33.204,57.000,1,897,658,1624,Falcon-512
7.158000,rsu[0],59,330.900000,251.685301,1.570796,0.000000,60.425,58.000,1,897,651,1617,Falcon-512
7.171000,rsu[0],60,334.443667,222.911044,1.570796,0.000000,41.669,71.000,1,897,657,1623,Falcon-512
7.172000,rsu[0],17,271.103218,226.730754,1.570796,0.000000,39.681,72.000,1,897,653,1619,Falcon-512
7.174000,rsu[0],60,290.696480,230.184390,1.570796,0.000000,31.979,74.000,1,897,656,1622,Falcon-512
7.187000,rsu[0],60,300.264179,226.661715,1.570796,0.000000,27.128,87.000,1,897,657,1623,Falcon-512
7.187000,rsu[0],32,321.424971,160.596492,1.570796,0.000000,45.129,87.000,1,897,657,1623,Falcon-512
7.190000,rsu[0],60,323.700000,211.039141,1.570796,0.000000,26.619,90.000,1,897,658,1624,Falcon-512
7.194000,rsu[0],60,361.724862,225.976017,1.570796,0.000000,67.154,94.000,1,897,654,1620,Falcon-512
7.200000,rsu[0],60,320.200000,210.979156,1.570796,0.000000,23.528,100.000,1,897,656,1622,Falcon-512
7.205000,rsu[0],58,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,658,1624,Falcon-512
7.212000,rsu[0],34,327.387950,281.991381,1.570796,0.000000,86.589,12.000,1,897,654,1620,Falcon-512
7.213000,rsu[0],42,327.394210,267.621084,1.570796,0.000000,73.130,13.000,1,897,655,1621,Falcon-512
7.215000,rsu[0],61,312.861245,226.631891,1.570796,0.000000,29.994,15.000,1,897,656,1622,Falcon-512
7.228000,rsu[0],61,295.048844,223.174038,1.570796,0.000000,24.219,28.000,1,897,655,1621,Falcon-512
7.230000,rsu[0],35,275.568668,230.220205,1.570796,0.000000,39.181,30.000,1,897,653,1619,Falcon-512
7.236000,rsu[0],61,327.400000,246.432503,1.570796,0.000000,54.146,36.000,1,897,654,1620,Falcon-512
7.245000,rsu[0],19,372.298197,222.523793,1.570796,0.000000,75.890,45.000,1,897,657,1623,Falcon-512
7.246000,rsu[0],61,320.488016,195.697306,1.570796,0.000000,21.524,46.000,1,897,660,1626,Falcon-512
7.248000,rsu[0],61,349.577505,222.420984,1.570796,0.000000,54.641,48.000,1,897,655,1621,Falcon-512
7.252000,rsu[0],16,325.077164,154.971081,1.570796,0.000000,51.783,52.000,1,897,659,1625,Falcon-512
7.255000,rsu[0],34,358.631557,218.961888,1.570796,0.000000,61.824,55.000,1,897,653,1619,Falcon-512
7.257000,rsu[0],61,321.024198,175.651340,1.570796,0.000000,32.556,57.000,1,897,652,1618,Falcon-512
7.258000,rsu[0],60,330.900000,251.201116,1.570796,0.000000,60.011,58.000,1,897,658,1624,Falcon-512
7.272000,rsu[0],18,271.635730,226.729493,1.570796,0.000000,39.294,72.000,1,897,658,1624,Falcon-512
7.274000,rsu[0],61,291.664645,230.182098,1.570796,0.000000,31.709,74.000,1,897,654,1620,Falcon-512
7.287000,rsu[0],61,300.623042,226.660865,1.570796,0.000000,27.133,87.000,1,897,657,1623,Falcon-512
7.287000,rsu[0],33,321.409469,161.178836,1.570796,0.000000,44.614,87.000,1,897,654,1620,Falcon-512
7.300000,rsu[0],61,320.200000,211.018470,1.570796,0.000000,23.547,100.000,1,897,654,1620,Falcon-512
7.305000,rsu[0],59,320.906895,224.717134,1.570796,0.000000,32.757,5.000,1,897,655,1621,Falcon-512
